,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
205,1666.0,20.0,3.0,129.0,16870.0,1.0,0.0,3.0,0.0,3.0,0.0,16.0,2.0,2.0,0.0,2.0,8.0,5.0,2004.0,2005.0,3.0,0.0,10.0,12.0,1.0,238.0,2.0,4.0,2.0,0.0,3.0,1.0,2.0,1531.0,5.0,0.0,251.0,1782.0,0.0,0.0,1.0,3.0,1782.0,0.0,0.0,1782.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,6.0,2.0,2.0,1.0,2004.0,0.0,3.0,932.0,3.0,4.0,2.0,99.0,82.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,8.0,4.0
206,1667.0,60.0,3.0,59.0,23303.0,1.0,2.0,3.0,0.0,1.0,0.0,16.0,2.0,2.0,0.0,4.0,8.0,5.0,2007.0,2007.0,1.0,0.0,10.0,12.0,3.0,20.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,1230.0,5.0,0.0,278.0,1508.0,0.0,0.0,1.0,3.0,1508.0,1012.0,0.0,2520.0,1.0,0.0,2.0,1.0,5.0,1.0,0.0,10.0,6.0,1.0,2.0,3.0,2007.0,0.0,3.0,640.0,3.0,4.0,2.0,192.0,273.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,3.0
207,1668.0,20.0,3.0,87.0,10367.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,5.0,2008.0,2008.0,3.0,0.0,10.0,12.0,3.0,284.0,0.0,4.0,2.0,0.0,3.0,2.0,2.0,1015.0,5.0,0.0,724.0,1739.0,0.0,0.0,1.0,3.0,1743.0,0.0,0.0,1743.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,8.0,6.0,1.0,2.0,1.0,2008.0,1.0,3.0,927.0,3.0,4.0,2.0,168.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,4.0,4.0
208,1669.0,20.0,3.0,77.0,10872.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,5.0,2006.0,2006.0,1.0,0.0,10.0,12.0,3.0,122.0,2.0,4.0,2.0,0.0,1.0,0.0,2.0,1037.0,5.0,0.0,467.0,1504.0,0.0,0.0,1.0,3.0,1531.0,0.0,0.0,1531.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,6.0,1.0,2.0,1.0,2006.0,0.0,3.0,700.0,3.0,4.0,2.0,184.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,8.0,4.0
209,1670.0,20.0,3.0,102.0,13514.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,5.0,2008.0,2008.0,3.0,0.0,10.0,12.0,2.0,285.0,0.0,4.0,2.0,0.0,3.0,3.0,2.0,1142.0,5.0,0.0,632.0,1774.0,0.0,0.0,1.0,3.0,1808.0,0.0,0.0,1808.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,7.0,6.0,1.0,2.0,1.0,2008.0,0.0,3.0,850.0,3.0,4.0,2.0,200.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,8.0,4.0
210,1671.0,20.0,3.0,90.0,12878.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,2.0,7.0,5.0,2003.0,2004.0,3.0,0.0,10.0,12.0,1.0,418.0,2.0,4.0,2.0,2.0,3.0,3.0,0.0,1262.0,5.0,0.0,498.0,1760.0,0.0,0.0,1.0,3.0,1760.0,0.0,0.0,1760.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,8.0,6.0,1.0,2.0,1.0,2003.0,0.0,2.0,583.0,3.0,4.0,2.0,165.0,190.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0
211,1672.0,20.0,3.0,110.0,15274.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,2.0,9.0,5.0,2003.0,2003.0,3.0,0.0,10.0,12.0,1.0,724.0,2.0,4.0,2.0,0.0,3.0,3.0,2.0,1972.0,5.0,0.0,480.0,2452.0,0.0,0.0,1.0,3.0,2452.0,0.0,0.0,2452.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,10.0,6.0,1.0,2.0,1.0,2003.0,0.0,3.0,886.0,3.0,4.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0
212,1673.0,60.0,3.0,96.0,13262.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,4.0,8.0,5.0,2003.0,2004.0,1.0,0.0,10.0,12.0,3.0,186.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1082.0,1082.0,0.0,0.0,1.0,3.0,1105.0,1295.0,0.0,2400.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,10.0,6.0,1.0,2.0,3.0,2003.0,0.0,3.0,730.0,3.0,4.0,2.0,114.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0
213,1674.0,20.0,3.0,70.0,9658.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,8.0,5.0,2006.0,2006.0,1.0,0.0,10.0,12.0,3.0,383.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1598.0,1598.0,0.0,2.0,1.0,3.0,1606.0,0.0,0.0,1606.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,6.0,1.0,2.0,1.0,2006.0,1.0,3.0,871.0,3.0,4.0,2.0,230.0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0
214,1675.0,120.0,3.0,47.0,6904.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,6.0,5.0,2005.0,2005.0,1.0,0.0,10.0,12.0,3.0,240.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,836.0,5.0,0.0,522.0,1358.0,0.0,0.0,1.0,3.0,1358.0,0.0,0.0,1358.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,6.0,1.0,2.0,1.0,2005.0,1.0,2.0,484.0,3.0,4.0,2.0,192.0,36.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,8.0,4.0
215,1676.0,120.0,3.0,34.0,5122.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,3.0,2.0,6.0,5.0,2005.0,2005.0,1.0,0.0,10.0,12.0,3.0,135.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,881.0,5.0,0.0,425.0,1306.0,0.0,0.0,1.0,3.0,1306.0,0.0,0.0,1306.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,2005.0,1.0,2.0,624.0,3.0,4.0,2.0,170.0,63.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,8.0,4.0
216,1677.0,120.0,3.0,80.0,10307.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,7.0,5.0,2007.0,2008.0,1.0,0.0,10.0,12.0,3.0,176.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,876.0,5.0,0.0,474.0,1350.0,0.0,0.0,1.0,3.0,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,6.0,1.0,2.0,1.0,2008.0,1.0,2.0,484.0,3.0,4.0,2.0,192.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0
217,1678.0,20.0,3.0,100.0,14836.0,1.0,0.0,1.0,0.0,4.0,1.0,16.0,2.0,2.0,0.0,2.0,10.0,5.0,2004.0,2005.0,3.0,0.0,5.0,5.0,3.0,730.0,0.0,4.0,2.0,0.0,3.0,1.0,2.0,2146.0,5.0,0.0,346.0,2492.0,0.0,0.0,1.0,3.0,2492.0,0.0,0.0,2492.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,8.0,6.0,1.0,0.0,1.0,2004.0,0.0,3.0,949.0,3.0,4.0,2.0,226.0,235.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,8.0,0.0
218,1679.0,20.0,3.0,117.0,15262.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,2.0,8.0,5.0,2003.0,2004.0,3.0,0.0,10.0,12.0,1.0,470.0,2.0,4.0,2.0,0.0,3.0,1.0,2.0,1557.0,5.0,0.0,643.0,2200.0,0.0,0.0,1.0,3.0,2200.0,0.0,0.0,2200.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,8.0,6.0,1.0,2.0,1.0,2003.0,0.0,3.0,685.0,3.0,4.0,2.0,208.0,55.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0
219,1680.0,120.0,3.0,44.0,7390.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,9.0,5.0,2008.0,2009.0,3.0,0.0,7.0,8.0,1.0,308.0,0.0,4.0,2.0,0.0,3.0,3.0,2.0,800.0,5.0,0.0,1084.0,1884.0,0.0,0.0,1.0,3.0,1884.0,0.0,0.0,1884.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,6.0,1.0,2.0,1.0,2008.0,0.0,2.0,649.0,3.0,4.0,2.0,231.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,6.0,5.0
220,1681.0,120.0,3.0,48.0,6472.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,9.0,5.0,2008.0,2008.0,3.0,0.0,10.0,12.0,1.0,500.0,0.0,4.0,2.0,0.0,3.0,3.0,5.0,0.0,5.0,0.0,1451.0,1451.0,0.0,0.0,1.0,3.0,1456.0,0.0,0.0,1456.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,6.0,1.0,2.0,1.0,2008.0,1.0,2.0,539.0,3.0,4.0,2.0,192.0,42.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,8.0,4.0
221,1682.0,20.0,3.0,129.0,16770.0,1.0,3.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,2.0,8.0,5.0,2002.0,2003.0,3.0,0.0,10.0,12.0,1.0,270.0,2.0,4.0,2.0,0.0,3.0,1.0,2.0,1196.0,5.0,0.0,516.0,1712.0,0.0,0.0,1.0,3.0,1712.0,0.0,0.0,1712.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,8.0,6.0,1.0,2.0,1.0,2002.0,1.0,3.0,701.0,3.0,4.0,2.0,218.0,183.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,8.0,4.0
222,1683.0,120.0,3.0,48.0,3480.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,7.0,5.0,2003.0,2003.0,1.0,0.0,10.0,12.0,3.0,163.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1405.0,1405.0,0.0,0.0,1.0,3.0,1405.0,0.0,0.0,1405.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,6.0,1.0,4.0,1.0,2003.0,1.0,2.0,478.0,3.0,4.0,2.0,148.0,36.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,8.0,4.0
223,1684.0,60.0,3.0,63.0,10928.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,6.0,2.0,0.0,4.0,7.0,5.0,2005.0,2005.0,1.0,0.0,10.0,12.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,5.0,0.0,5.0,0.0,728.0,728.0,0.0,0.0,1.0,3.0,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,6.0,1.0,2.0,1.0,2005.0,0.0,2.0,390.0,3.0,4.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0
224,1685.0,60.0,3.0,57.0,8918.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,4.0,6.0,5.0,2005.0,2006.0,1.0,0.0,10.0,12.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,745.0,745.0,0.0,0.0,1.0,3.0,745.0,745.0,0.0,1490.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,2.0,1.0,2005.0,0.0,2.0,392.0,3.0,4.0,2.0,36.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0
225,1686.0,120.0,3.0,43.0,3182.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,7.0,5.0,2005.0,2006.0,1.0,0.0,10.0,12.0,1.0,16.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,16.0,5.0,0.0,1204.0,1220.0,0.0,0.0,1.0,3.0,1220.0,0.0,0.0,1220.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,2005.0,0.0,2.0,397.0,3.0,4.0,2.0,100.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,8.0,4.0
226,1687.0,80.0,3.0,59.0,9434.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,6.0,7.0,5.0,2004.0,2005.0,1.0,0.0,12.0,14.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,2.0,5.0,0.0,5.0,0.0,384.0,384.0,0.0,0.0,1.0,3.0,744.0,630.0,0.0,1374.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,6.0,1.0,2.0,3.0,2004.0,0.0,2.0,400.0,3.0,4.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,8.0,4.0
227,1688.0,60.0,3.0,62.0,7984.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,4.0,7.0,5.0,2004.0,2005.0,1.0,0.0,10.0,12.0,1.0,200.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,868.0,868.0,0.0,0.0,1.0,3.0,868.0,762.0,0.0,1630.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,2.0,3.0,2004.0,0.0,2.0,436.0,3.0,4.0,2.0,120.0,48.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,8.0,4.0
228,1689.0,60.0,3.0,61.0,10125.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,4.0,7.0,5.0,2004.0,2004.0,1.0,0.0,10.0,12.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,2.0,5.0,0.0,5.0,0.0,846.0,846.0,0.0,0.0,1.0,3.0,846.0,748.0,0.0,1594.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,2.0,1.0,2004.0,0.0,2.0,434.0,3.0,4.0,2.0,300.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0
229,1690.0,60.0,3.0,0.0,8965.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,4.0,7.0,5.0,2003.0,2003.0,1.0,0.0,10.0,12.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,652.0,5.0,0.0,130.0,782.0,0.0,0.0,1.0,3.0,806.0,683.0,0.0,1489.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,6.0,1.0,2.0,1.0,2003.0,0.0,2.0,400.0,3.0,4.0,2.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0
230,1691.0,60.0,3.0,2276.0,8174.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,4.0,7.0,5.0,2003.0,2003.0,1.0,0.0,10.0,12.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,494.0,5.0,0.0,204.0,698.0,0.0,0.0,1.0,3.0,698.0,644.0,0.0,1342.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,4.0,1.0,2003.0,0.0,2.0,393.0,3.0,4.0,2.0,100.0,56.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0
231,1692.0,60.0,3.0,0.0,12891.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,4.0,8.0,5.0,2002.0,2002.0,1.0,0.0,10.0,12.0,4.0,0.0,2.0,4.0,2.0,0.0,3.0,3.0,2.0,651.0,5.0,0.0,219.0,870.0,0.0,0.0,1.0,3.0,878.0,1126.0,0.0,2004.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,6.0,1.0,2.0,3.0,2002.0,0.0,3.0,644.0,3.0,4.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0
232,1693.0,80.0,3.0,61.0,9734.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,6.0,2.0,0.0,6.0,7.0,5.0,2004.0,2004.0,1.0,0.0,10.0,12.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,241.0,4.0,113.0,30.0,384.0,0.0,0.0,1.0,3.0,744.0,630.0,0.0,1374.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,0.0,5.0,3.0,2004.0,0.0,2.0,400.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0
233,1694.0,60.0,3.0,42.0,8433.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,4.0,6.0,5.0,2000.0,2000.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,683.0,5.0,0.0,111.0,794.0,0.0,0.0,1.0,3.0,819.0,695.0,0.0,1514.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,4.0,1.0,2000.0,0.0,2.0,394.0,3.0,4.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0
234,1695.0,80.0,3.0,62.0,7750.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,6.0,7.0,5.0,1999.0,2000.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,384.0,384.0,0.0,0.0,1.0,3.0,774.0,656.0,0.0,1430.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,4.0,3.0,1999.0,1.0,2.0,400.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,8.0,4.0
235,1696.0,60.0,3.0,2.0,15896.0,1.0,1.0,3.0,0.0,1.0,0.0,8.0,8.0,2.0,0.0,4.0,7.0,5.0,1999.0,1999.0,1.0,0.0,10.0,12.0,1.0,210.0,2.0,4.0,2.0,2.0,3.0,3.0,0.0,913.0,5.0,0.0,264.0,1177.0,0.0,0.0,1.0,3.0,1223.0,1089.0,0.0,2312.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,6.0,1.0,4.0,3.0,1999.0,0.0,3.0,658.0,3.0,4.0,2.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0
236,1697.0,80.0,3.0,64.0,7848.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,6.0,7.0,6.0,1999.0,1999.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,384.0,384.0,0.0,0.0,1.0,3.0,774.0,656.0,0.0,1430.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,4.0,3.0,1999.0,0.0,2.0,410.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0
237,1698.0,60.0,3.0,106.0,12720.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,4.0,8.0,5.0,2000.0,2000.0,1.0,0.0,10.0,12.0,1.0,150.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1173.0,5.0,0.0,282.0,1455.0,0.0,0.0,1.0,3.0,1466.0,1221.0,0.0,2687.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,10.0,6.0,2.0,4.0,3.0,2000.0,1.0,3.0,810.0,3.0,4.0,2.0,252.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,8.0,4.0
238,1699.0,20.0,3.0,0.0,10750.0,1.0,0.0,3.0,0.0,1.0,0.0,15.0,2.0,2.0,0.0,2.0,8.0,5.0,1994.0,1995.0,3.0,0.0,11.0,13.0,1.0,634.0,2.0,4.0,2.0,2.0,3.0,0.0,1.0,236.0,2.0,1526.0,262.0,2024.0,0.0,0.0,1.0,3.0,2063.0,0.0,0.0,2063.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,6.0,2.0,2.0,1.0,1994.0,0.0,3.0,815.0,3.0,4.0,2.0,182.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0
239,1700.0,60.0,3.0,79.0,9085.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,4.0,7.0,5.0,1995.0,1996.0,1.0,0.0,10.0,12.0,1.0,286.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,816.0,5.0,0.0,254.0,1070.0,0.0,0.0,1.0,3.0,1094.0,967.0,0.0,2061.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,4.0,1.0,1995.0,0.0,2.0,647.0,3.0,4.0,2.0,296.0,102.0,209.0,0.0,0.0,0.0,0.0,11.0,2009.0,8.0,4.0
240,1701.0,60.0,3.0,3.0,11692.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,4.0,8.0,5.0,1993.0,1994.0,1.0,0.0,6.0,6.0,1.0,372.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,624.0,5.0,0.0,549.0,1173.0,0.0,0.0,1.0,3.0,1215.0,1017.0,0.0,2232.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,6.0,1.0,4.0,1.0,1993.0,1.0,2.0,623.0,3.0,4.0,2.0,173.0,165.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,8.0,4.0
241,1702.0,20.0,3.0,86.0,11194.0,1.0,0.0,3.0,0.0,4.0,0.0,21.0,4.0,2.0,0.0,2.0,8.0,5.0,2008.0,2008.0,1.0,0.0,10.0,12.0,3.0,240.0,2.0,4.0,2.0,2.0,3.0,2.0,5.0,0.0,5.0,0.0,1696.0,1696.0,0.0,0.0,1.0,3.0,1696.0,0.0,0.0,1696.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,6.0,0.0,5.0,1.0,2008.0,1.0,3.0,972.0,3.0,4.0,2.0,120.0,56.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,8.0,4.0
242,1703.0,20.0,3.0,78.0,10206.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,4.0,2.0,0.0,2.0,8.0,5.0,2008.0,2008.0,1.0,0.0,10.0,12.0,1.0,294.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1614.0,1614.0,0.0,0.0,1.0,3.0,1658.0,0.0,0.0,1658.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,2.0,1.0,2008.0,0.0,3.0,726.0,3.0,4.0,2.0,144.0,44.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,8.0,4.0
243,1704.0,20.0,3.0,85.0,10130.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,8.0,5.0,2007.0,2007.0,1.0,0.0,10.0,12.0,3.0,260.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,1294.0,5.0,0.0,408.0,1702.0,0.0,0.0,1.0,3.0,1702.0,0.0,0.0,1702.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,6.0,1.0,2.0,1.0,2007.0,1.0,3.0,844.0,3.0,4.0,2.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,8.0,4.0
244,1705.0,20.0,3.0,76.0,9139.0,1.0,0.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,8.0,5.0,2006.0,2006.0,3.0,0.0,10.0,12.0,3.0,206.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,379.0,5.0,0.0,1043.0,1422.0,0.0,0.0,1.0,3.0,1432.0,0.0,0.0,1432.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,6.0,1.0,2.0,1.0,2006.0,0.0,2.0,492.0,3.0,4.0,2.0,297.0,50.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,8.0,4.0
245,1706.0,20.0,3.0,85.0,11128.0,1.0,3.0,3.0,0.0,0.0,0.0,21.0,4.0,4.0,0.0,2.0,9.0,5.0,2005.0,2006.0,3.0,0.0,10.0,12.0,3.0,198.0,0.0,4.0,2.0,0.0,3.0,1.0,2.0,2158.0,5.0,0.0,300.0,2458.0,0.0,0.0,1.0,3.0,2490.0,0.0,0.0,2490.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,9.0,6.0,2.0,2.0,1.0,2005.0,0.0,3.0,795.0,3.0,4.0,2.0,70.0,226.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,8.0,4.0
246,1707.0,20.0,1.0,90.0,7993.0,1.0,0.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,7.0,5.0,2008.0,2009.0,1.0,0.0,10.0,12.0,4.0,2.0,2.0,4.0,2.0,0.0,3.0,3.0,5.0,0.0,5.0,0.0,1436.0,1436.0,0.0,0.0,1.0,3.0,1436.0,0.0,0.0,1436.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,6.0,0.0,5.0,1.0,2008.0,0.0,2.0,529.0,3.0,4.0,2.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,6.0,5.0
